created_at	favourite_count	hashtags	location	mined_at	name	retweet_count	screen_name	source_device	status_count	text	tweet_id
2019-11-03 04:46:33.000000	0	[]		2019-11-04 15:57:52.779788	Jewish Community	0	JComm_NewsFeeds	dlvr.it	345288	How SoftBank made WeWork an offer it couldn’t refuse: With questions swirling around WeWork’s chances of survival i… https://t.co/oLAQIiUws6	1190852743725895686
2019-11-03 03:38:21.000000	0	[]		2019-11-04 15:57:52.779789	Rich Wilson	1	rgwlive	Twitter Web App	650	"RT @BrandonVanZee: Softbank's Masayoshi Son thinking he'd cash in big-time on a sketchy WeWork IPO. 

Instead, he ends up having to supply…"	1190835578599878657
2019-11-03 03:27:05.000000	0	[]		2019-11-04 15:57:53.258579	Reicelene Joy Ng Ignacio 黄喜乐	1	reicelenejoy	Twitter for Android	1987	RT @SPGMarketIntel: WeWork, SoftBank-backed flops cast doubt over CloudMinds US IPO https://t.co/pr1p3w2I2J https://t.co/wMnHRl8a8z	1190832744781074432
2019-11-03 01:11:19.000000	0	[{'text': 'IPO', 'indices': [80, 84]}, {'text': 'Wealth', 'indices': [85, 92]}]		2019-11-04 15:57:53.258584	Robert Farkas💥	0	Robert__Farkas	Twitter Web App	6094	"@plipper32 @koush @mcuban ...and/or you're the bank.
 
https://t.co/kAgFEGtTJ3

#IPO #Wealth"	1190798576835805184
2019-11-02 22:49:58.000000	0	[]		2019-11-04 15:57:53.258586	Shirin Ghaffary	61	shiringhaffary	Twitter Web App	1338	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190763005920915457
2019-11-02 22:36:42.000000	0	[{'text': 'fail', 'indices': [115, 120]}, {'text': 'ipo', 'indices': [121, 125]}, {'text': 'svlife', 'indices': [126, 133]}]		2019-11-04 15:57:53.258587	R “Ray” Wang 王瑞光 #DataDriven #Duopolies #CCE2019	0	rwang0	Twitter for iPhone	277171	@lizkmiller MyPOV: the part where he has to get a matching private plane for his wife is rich. @WeWork @WeWorkAdam #fail #ipo #svlife	1190759667481239552
2019-11-02 22:10:59.000000	0	[]		2019-11-04 15:57:53.258588	Stare Decisis	0	MsResJudicata	Twitter Web Client	55942	The powerful forces reshaping America’s capital markets. WeWork’s abandoned IPO reflects the fall in new listings a… https://t.co/7yrGGWlX55	1190753196626583552
2019-11-02 21:50:00.000000	1	[]		2019-11-04 15:57:53.258589	Puget Sound Business Journal	0	PSBJ	Sprout Social	74212	While WeWork had to nix its IPO plan and is dealing with losses and bad headlines, Seattle-based Pioneer Collective… https://t.co/BGo0FitULj	1190747915498786816
2019-11-02 20:18:22.000000	0	[]		2019-11-04 15:57:53.258590	459 Dirello Street	61	tamlor1	Twitter Web App	95054	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190724852614750208
2019-11-02 20:08:12.000000	0	[]		2019-11-04 15:57:53.258611	matt vidal	0	ChukkerV	Twitter for Android	8222	WeWork’s abandoned IPO reflects a fall in new listings on the US stock market and the growing role of private equity https://t.co/oT1Lv6AUuo	1190722295205109765
2019-11-02 19:38:12.000000	0	[]		2019-11-04 15:57:53.258615	NathanKell	61	NathanKell1024	Twitter for Android	3397	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190714744870584320
2019-11-02 19:32:58.000000	21	[]		2019-11-04 15:57:53.258616	𝐁𝐫𝐚𝐧𝐝𝐨𝐧 𝐕𝐚𝐧 𝐙𝐞𝐞	1	BrandonVanZee	Twitter Web App	8804	"Softbank's Masayoshi Son thinking he'd cash in big-time on a sketchy WeWork IPO. 

Instead, he ends up having to su… https://t.co/TB38LLnGUO"	1190713427762630658
2019-11-02 19:30:30.000000	0	[]		2019-11-04 15:57:53.258618	Russell Hargrave	61	Hargraver	Twitter for Android	33912	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190712807546925057
2019-11-02 19:26:00.000000	0	[{'text': 'WeWork', 'indices': [0, 7]}, {'text': 'food', 'indices': [34, 39]}, {'text': 'startups', 'indices': [41, 50]}]		2019-11-04 15:57:53.258619	Marc Prosser	0	wokattack1	Buffer	7127	#WeWork opens coworking space for #food  #startups - here's hoping it goes better than their IPO....https://t.co/bA2Q2Ppbjf via @bizjournals	1190711677295022081
2019-11-02 19:13:59.000000	0	[]		2019-11-04 15:57:53.258620	MrKW	61	4MrKW	Twitter Web App	53719	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190708652115664897
2019-11-02 19:04:24.000000	0	[{'text': 'WeWork', 'indices': [22, 29]}]		2019-11-04 15:57:53.258621	CarlHansenMD	1	CarlHansenMD	Twitter for iPhone	63860	RT @techjunkiejh: How #WeWork spiraled from a $47 billion valuation to talk of bankruptcy in just 6 weeks https://t.co/EEpE8JifpZ #TechJunk…	1190706238377648128
2019-11-02 19:04:05.000000	0	[]		2019-11-04 15:57:53.258622	Trained Brains	61	trainedbrains	Twitter for iPhone	33094	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190706161437282309
2019-11-02 18:55:53.000000	0	[]		2019-11-04 15:57:53.258623	CSilberman	61	csilberman70	Twitter for iPhone	183723	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190704098141753344
2019-11-02 18:54:08.000000	0	[]		2019-11-04 15:57:53.258624	huqthrill	61	eremocene	Twitter for iPad	10232	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190703655122427904
2019-11-02 18:54:07.000000	0	[]		2019-11-04 15:57:53.258626	makharya	61	makharya	Twitter Web App	87172	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190703652744224768
2019-11-02 18:53:37.000000	0	[]		2019-11-04 15:57:53.258627	Jill Filipovic	61	JillFilipovic	Twitter for iPhone	2484	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190703524411330560
2019-11-02 18:52:20.000000	0	[]		2019-11-04 15:57:53.258628	drew olanoff	61	yoda	Twitter for iPhone	356078	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190703203081424896
2019-11-02 18:44:00.000000	0	[]		2019-11-04 15:57:53.258629	Nicolas Scheel	1	ScheelNicolas	SocialBee.io v2	930	RT @ScheelNicolas: It had never occurred to me to compare WeWork with AWS, but there is a bit of logic here... I just don't understand how…	1190701106776739841
2019-11-02 18:40:02.000000	0	[{'text': 'WeWork', 'indices': [4, 11]}]		2019-11-04 15:57:53.258630	Tech Junkie	1	techjunkiejh	Buffer	214057	How #WeWork spiraled from a $47 billion valuation to talk of bankruptcy in just 6 weeks https://t.co/EEpE8JifpZ… https://t.co/zj8tdtYW8e	1190700109065011205
2019-11-02 17:32:22.000000	0	[]		2019-11-04 15:57:53.258631	RichardRoberts	8	IMsuccess_blog	T7 App	18304	"RT @ScottMonty: WeWork is pulling its IPO. It filed to withdraw its S-1 registration statement.

WeWork Co-CEOs: ""We have decided to postpo…"	1190683079913938944
2019-11-02 17:25:04.000000	0	[]		2019-11-04 15:57:53.258633	Michelle	0	miquiere	Twitter for iPhone	1443	5 Things to Watch for as You Read WeWork’s IPO Filing – Fortune https://t.co/jJEAyc4U7k	1190681242691424261
2019-11-02 17:19:11.000000	0	[]		2019-11-04 15:57:53.258634	Luc Bessette	0	lbest07	AdvisorStream v2	1037	The shock of WeWork's failed IPO has helped awaken investors from the dream that easy finance will last forever.… https://t.co/F8TO74wBvk	1190679762638974976
2019-11-02 16:02:46.000000	0	[]		2019-11-04 15:57:53.258635	Stacy Whitman	61	stacylwhitman	Twitter for Android	74569	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190660530828185601
2019-11-02 15:53:36.000000	0	[]		2019-11-04 15:57:53.258636	Trevor Metcalfe	61	TrevorEMetcalfe	Twitter Web App	3531	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190658224355192832
2019-11-02 15:47:57.000000	0	[]		2019-11-04 15:57:53.258637	shinan govani	61	shinangovani	Twitter Web App	42766	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190656801282412547
2019-11-02 15:43:58.000000	3	[]		2019-11-04 15:57:53.258638	OffTheRunTrades	0	OffTheRunTrades	Twitter for iPhone	13802	@iv_technicals Now that the market is at ATH can we get that WeWork IPO at 49B too?	1190655798218838017
2019-11-02 15:39:17.000000	0	[]		2019-11-04 15:57:53.258639	Albert Jeremia	0	_AlbertJeremia	IFTTT	121520	A new world for unicorns: What the WeWork flop means for Seattle’s top startups and IPO prospects https://t.co/Rtrig8rI4l	1190654620839886849
2019-11-02 15:31:58.000000	0	[]		2019-11-04 15:57:53.258640	Quarry	61	QuarryCo	Twitter for iPhone	167092	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190652777367781379
2019-11-02 14:55:54.000000	0	[]		2019-11-04 15:57:53.258641	dudeguypal	61	Dudeguypal	Twitterrific for iOS	34198	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190643704727560195
2019-11-02 14:26:19.000000	0	[]		2019-11-04 15:57:53.258643	Alexander L	137	AlexanderLHK	T7 App	32205	RT @profgalloway: .@WeWork is now floating valuation to $10bb for IPO (from $47).  Wait a week, they'll pay us to buy shares.  https://t.co…	1190636257484976129
2019-11-02 14:21:21.000000	0	[]		2019-11-04 15:57:53.258644	Rivalry Rich	61	richksu	Tweetbot for iΟS	44485	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190635009322840065
2019-11-02 14:21:09.000000	0	[]		2019-11-04 15:57:53.258645	Nicola Borri	61	nicolaborri	Twitter for iPhone	6852	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190634956596350978
2019-11-02 13:56:24.000000	0	[]		2019-11-04 15:57:53.258646	Hopeful In Idaho	61	Idaho_Hopeful	Twitter for iPhone	4287	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190628728805576706
2019-11-02 13:52:43.000000	0	[]		2019-11-04 15:57:53.258647	5371	61	smoothedcentip1	Twitter Web App	10098	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190627802065846273
2019-11-02 13:47:14.000000	0	[]		2019-11-04 15:57:53.258648	Sandra	61	SandyPaws	Twitter for iPad	78191	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190626424258007040
2019-11-02 13:45:54.000000	0	[]		2019-11-04 15:57:53.258649	steph	61	stephmckay1	Twitter for iPhone	2192	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190626087845408769
2019-11-02 13:45:05.000000	0	[]		2019-11-04 15:57:53.258650	Joe Haslam ☘	61	joehas	Twitter for iPhone	108040	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190625880558751746
2019-11-02 13:42:59.000000	0	[]		2019-11-04 15:57:53.258652	Joseph Lazzaro	61	JosephLazzaro	Twitter for iPhone	15870	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190625351254380544
2019-11-02 13:34:00.000000	0	[]		2019-11-04 15:57:53.258653	Bob Davidson	61	wa7iut	Twitter Web App	9607	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190623090364968962
2019-11-02 13:18:41.000000	0	[]		2019-11-04 15:57:53.258654	Chido Obermayer	61	natschido	Twitter for iPhone	36400	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190619235451621377
2019-11-02 13:17:58.000000	0	[]		2019-11-04 15:57:53.258655	🏳️‍🌈 Kat Nicole Berkley	61	KatNicoleB	Twitter for Android	12362	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190619058368110594
2019-11-02 13:09:51.000000	0	[]		2019-11-04 15:57:53.258656	needcoffee	61	fogtracker	Twitter for iPhone	19308	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190617015628812288
2019-11-02 13:09:04.000000	0	[]		2019-11-04 15:57:53.258657	nathanking	61	nathanking	Twitter for iPhone	88776	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190616815522762752
2019-11-02 13:03:00.000000	0	[]		2019-11-04 15:57:53.258658	Komala Hayes	61	komala_hayes	Twitter for Android	46557	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190615288942862337
2019-11-02 13:00:45.000000	0	[]		2019-11-04 15:57:53.258660	Pete Nagy	61	petelnagy	Twitter for iPad	21860	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190614723122913280
2019-11-02 13:00:38.000000	0	[]		2019-11-04 15:57:53.258661	"gz ""ghost zoidberg"" thompson"	61	gztstatistics	Twitter Web App	14907	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190614695637585920
2019-11-02 13:00:38.000000	0	[]		2019-11-04 15:57:53.258662	Acoemeti postulant🌈	61	The_Otter_Queen	Twidere for Android #8	33653	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190614695138463744
2019-11-02 12:58:53.000000	0	[]		2019-11-04 15:57:53.258664	DeVito Song Burrito	61	bakeemawaytoys	Flamingo for Android	14732	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190614254908518400
2019-11-02 12:57:50.000000	0	[]		2019-11-04 15:57:53.258665	Martina Navratilova	61	Martina	Tweetbot for iΟS	110056	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190613990973607936
2019-11-02 12:57:43.000000	0	[]		2019-11-04 15:57:53.258666	Afristotle	61	Afristotle	Twitter Web Client	68249	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190613962536165376
2019-11-02 12:55:24.000000	0	[]		2019-11-04 15:57:53.258667	Michael Barbaro	61	mikiebarb	Twitter for iPhone	47373	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190613376449298432
2019-11-02 12:52:21.000000	0	[]		2019-11-04 15:57:53.258668	matthew youngberg	61	mattcliffberg	Twitter for iPhone	164	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190612611165040640
2019-11-02 12:39:01.000000	0	[]		2019-11-04 15:57:53.258669	John Sellek	61	JohnSellek	Twitter for iPhone	12204	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190609254757158914
2019-11-02 12:38:13.000000	0	[]		2019-11-04 15:57:53.258671	Stuart K. Rosenthal	61	StuartRosentha	Twitter for Android	8128	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190609054684602370
2019-11-02 12:27:20.000000	0	[]		2019-11-04 15:57:53.258672	Gautam Mukunda	61	gmukunda	Twitter for iPhone	70359	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190606312796807168
2019-11-02 12:27:16.000000	0	[]		2019-11-04 15:57:53.258673	andrewhar23	61	andrewhar23	Twitter for iPhone	143	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190606299005931520
2019-11-02 12:14:58.000000	0	[]		2019-11-04 15:57:53.258674	Carol Hoernlein	61	carolhoernlein	Twitter for Android	62220	RT @petersgoodman: The most remarkable thing about this ⁦@amychozick⁩ story on WeWork and the billion dollar exit by its disgraced founder…	1190603202321960960
